Time	DISPLACEMENT_X	Coupling_Iterations	
11.60000000000003	-2.7440500464980243e-05	3	
11.65000000000003	-7.619786137696584e-05	3	
11.700000000000031	-0.0001210796744315542	3	
11.750000000000032	-0.00016147921242468333	3	
11.800000000000033	-0.0001968306159200118	3	
11.850000000000033	-0.00022661602894254507	3	
11.900000000000034	-0.00025037235113386873	3	
11.950000000000035	-0.00026769721679729703	3	
12.000000000000036	-0.000278283577920158	2	
12.050000000000036	-0.00028193546405656637	1	
12.100000000000037	-0.00027852236698587063	1	
12.150000000000038	-0.0002678626402982186	2	
12.200000000000038	-0.00024973581051147766	3	
12.250000000000039	-0.00022405837102701718	3	
12.30000000000004	-0.0001909571590629714	3	
12.35000000000004	-0.00015072446544794798	3	
12.400000000000041	-0.000103739232166286	3	
12.450000000000042	-5.041320139780241e-05	3	
12.500000000000043	8.82121384887738e-06	3	
12.550000000000043	7.349462596929612e-05	3	
12.600000000000044	0.0001430781638727619	3	
12.650000000000045	0.00021697028984147496	3	
12.700000000000045	0.00029449743476473665	3	
12.750000000000046	0.00037492495778889887	3	
12.800000000000047	0.0004574722509517523	3	
12.850000000000048	0.0005413270574822945	3	
12.900000000000048	0.0006256566837947609	3	
12.950000000000049	0.0007096160400308052	3	
13.00000000000005	0.0007923537432060381	3	
13.05000000000005	0.0008730178634816817	3	
13.100000000000051	0.0009507625357491943	3	
13.150000000000052	0.0010247559447813402	3	
13.200000000000053	0.0010941894414643442	3	
13.250000000000053	0.0011582872654996405	3	
13.300000000000054	0.0012163161614810796	3	
13.350000000000055	0.0012675941701040933	3	
13.400000000000055	0.0013114981641740217	3	
13.450000000000056	0.0013474703030129155	3	
13.500000000000057	0.001375023965703326	3	
13.550000000000058	0.0013937492229051086	3	
13.600000000000058	0.001403384318285762	1	
13.650000000000059	0.0014037684427276272	1	
13.70000000000006	0.0013947954210374162	1	
13.75000000000006	0.0013762193903861409	3	
13.800000000000061	0.0013478784388332296	3	
13.850000000000062	0.0013098543147745064	3	
13.900000000000063	0.0012624564540867772	3	
13.950000000000063	0.0012061315664905032	3	
14.000000000000064	0.0011413843391566531	3	
14.050000000000065	0.001068745303577315	3	
14.100000000000065	0.000988780340071963	3	
14.150000000000066	0.0009021171259454305	3	
14.200000000000067	0.0008094662931673897	3	
14.250000000000068	0.0007116271226855282	3	
14.300000000000068	0.0006094786814146294	3	
14.350000000000069	0.0005039627144695654	3	
14.40000000000007	0.00039606505823178904	3	
14.45000000000007	0.00028680027649761146	3	
14.500000000000071	0.00017720081776549242	3	
14.550000000000072	6.830955753705893e-05	3	
14.600000000000072	-3.882643019248313e-05	3	
14.650000000000073	-0.00014316295816288192	3	
14.700000000000074	-0.0002436676316820767	3	
14.750000000000075	-0.0003393303288254405	3	
14.800000000000075	-0.00042917436577894256	3	
14.850000000000076	-0.0005122677043325356	3	
14.900000000000077	-0.0005877336151126766	3	
14.950000000000077	-0.0006547601852671889	3	
15.000000000000078	-0.000712608591873492	3	
15.050000000000079	-0.000760620391265359	3	
15.10000000000008	-0.0007982238772297683	3	
15.15000000000008	-0.000824939800533826	3	
15.200000000000081	-0.0008403867458622176	3	
15.250000000000082	-0.0008443539166556346	1	
15.300000000000082	-0.0008367559441651281	1	
15.350000000000083	-0.0008174427135280767	3	
15.400000000000084	-0.0007863220306539048	3	
15.450000000000085	-0.0007434846780010074	3	
15.500000000000085	-0.0006892249144857728	3	
15.550000000000086	-0.0006239987095771967	3	
15.600000000000087	-0.0005483692634074408	3	
15.650000000000087	-0.0004629709869373268	3	
15.700000000000088	-0.00036849987021757557	3	
15.750000000000089	-0.0002657215241075248	3	
15.80000000000009	-0.00015548352635491567	3	
15.85000000000009	-3.872195292911478e-05	3	
15.900000000000091	8.354231016176729e-05	3	
15.950000000000092	0.00021021545118407727	3	
16.000000000000092	0.00034014669418040445	3	
16.050000000000093	0.00047214463253340475	3	
16.100000000000094	0.0006049915601049574	3	
16.150000000000095	0.0007374550435259755	3	
16.200000000000095	0.0008682974298828705	3	
16.250000000000096	0.000996284504789145	3	
16.300000000000097	0.001120195095750852	3	
16.350000000000097	0.0012388321931660522	3	
16.400000000000098	0.0013510351130168853	3	
16.4500000000001	0.0014556918088750302	3	
16.5000000000001	0.001551750636320401	3	
16.5500000000001	0.0016382311917049269	3	
16.6000000000001	0.0017142340963188438	3	
16.6500000000001	0.001778949807759421	3	
16.700000000000102	0.0018316665897293947	3	
16.750000000000103	0.001871777732713685	3	
16.800000000000104	0.0018987880544057978	3	
16.850000000000104	0.0019123196352918625	3	
16.900000000000105	0.001912187871741938	1	
16.950000000000106	0.001898240647497257	3	
17.000000000000107	0.0018704073367555559	3	
17.050000000000107	0.001828772717589587	3	
17.100000000000108	0.0017735952012881604	3	
17.15000000000011	0.0017052888516269026	3	
17.20000000000011	0.001624395839063325	3	
17.25000000000011	0.0015315658577703202	3	
17.30000000000011	0.0014275477561016118	3	
17.35000000000011	0.0013131894479522805	3	
17.400000000000112	0.0011894393942231717	3	
17.450000000000113	0.0010573449316071913	3	
17.500000000000114	0.0009180453944748578	3	
17.550000000000114	0.0007727604910624418	3	
17.600000000000115	0.000622776126212569	3	
17.650000000000116	0.00046942978144611625	3	
17.700000000000117	0.00031409733284645336	3	
17.750000000000117	0.00015818134853613617	3	
17.800000000000118	3.1000664838764625e-06	3	
17.85000000000012	-0.00014972405517408335	3	
17.90000000000012	-0.00029887689091750194	3	
17.95000000000012	-0.00044296612376860603	3	
18.00000000000012	-0.0005806351238562436	3	
18.05000000000012	-0.0007105766189960045	3	
18.100000000000122	-0.0008315457109100947	3	
18.150000000000123	-0.0009423720405790934	3	
18.200000000000124	-0.0010419710532740673	3	
18.250000000000124	-0.0011293543832146327	3	
18.300000000000125	-0.0012036393830333052	3	
18.350000000000126	-0.0012640577961139999	3	
18.400000000000126	-0.0013099635632855193	3	
18.450000000000127	-0.0013408396690298052	3	
18.500000000000128	-0.0013563038457056974	3	
18.55000000000013	-0.0013561818558826555	1	
18.60000000000013	-0.0013403566084306162	3	
18.65000000000013	-0.0013088056026444126	3	
18.70000000000013	-0.001261669131321285	3	
18.75000000000013	-0.001199272559461764	3	
18.800000000000132	-0.0011221131601752178	3	
18.850000000000133	-0.0010308331761567117	3	
18.900000000000134	-0.0009261964624221046	3	
18.950000000000134	-0.0008090761491905775	3	
19.000000000000135	-0.0006804515922352681	3	
19.050000000000136	-0.0005414086323396437	3	
19.100000000000136	-0.000393137593745543	3	
19.150000000000137	-0.0002369261805496717	3	
19.200000000000138	-7.414736653450643e-05	3	
19.25000000000014	9.375534081986017e-05	3	
19.30000000000014	0.00026528328648957154	3	
19.35000000000014	0.0004388978082898671	3	
19.40000000000014	0.0006130344623406618	3	
19.45000000000014	0.0007861163702048566	3	
19.500000000000142	0.0009565671132618609	3	
19.550000000000143	0.001122823854812523	3	
19.600000000000144	0.0012833506913287815	3	
19.650000000000144	0.0014366529208857163	3	
19.700000000000145	0.0015812920351288078	3	
19.750000000000146	0.0017159003431962852	3	
19.800000000000146	0.0018391944499646482	3	
19.850000000000147	0.0019499873682683455	3	
19.900000000000148	0.0020471993665773847	3	
19.95000000000015	0.0021298677861090443	3	
20.00000000000015	0.0021971561158306945	3	
20.05000000000015	0.002248362277779263	3	
20.10000000000015	0.0022829259210227384	3	
20.15000000000015	0.00230043454106096	3	
20.200000000000152	0.002300700818557434	1	
20.250000000000153	0.002283600102268002	3	
20.300000000000153	0.002249116973952628	3	
20.350000000000154	0.0021974186464044547	3	
20.400000000000155	0.0021288739466009377	3	
20.450000000000156	0.002044035473645623	3	
20.500000000000156	0.0019436109214829088	3	
20.550000000000157	0.0018284402875824272	3	
20.600000000000158	0.001699484866690278	3	
20.65000000000016	0.0015578245902162788	3	
20.70000000000016	0.0014046572466999226	3	
20.75000000000016	0.0012412947612233723	3	
20.80000000000016	0.00106915446162365	3	
20.85000000000016	0.000889745442338134	3	
20.900000000000162	0.0007046518393372695	3	
20.950000000000163	0.0005155156058990814	3	
21.000000000000163	0.00032402011390043054	3	
21.050000000000164	0.0001318757055880285	3	
21.100000000000165	-5.91940643179775e-05	3	
21.150000000000166	-0.0002474666069871246	3	
21.200000000000166	-0.0004312352988956415	3	
21.250000000000167	-0.0006088251106872105	3	
21.300000000000168	-0.0007786084519635457	3	
21.35000000000017	-0.0009390207803528987	3	
21.40000000000017	-0.001088575517345596	3	
21.45000000000017	-0.001225878042934325	3	
21.50000000000017	-0.0013496387244704157	3	
21.55000000000017	-0.0014586849976030798	3	
21.600000000000172	-0.0015519723370591137	3	
21.650000000000173	-0.0016285939643322655	3	
21.700000000000173	-0.0016877893651418504	3	
21.750000000000174	-0.0017289516624072704	3	
21.800000000000175	-0.0017516337577833986	3	
21.850000000000176	-0.0017556241918294396	1	
21.900000000000176	-0.001740791135573985	3	
21.950000000000177	-0.0017071217463671452	3	
22.000000000000178	-0.001654791543020867	3	
22.05000000000018	-0.0015841872924821378	3	
22.10000000000018	-0.001495892941863495	3	
22.15000000000018	-0.001390661034911663	3	
22.20000000000018	-0.0012693873121208822	3	
22.25000000000018	-0.001133096674776998	3	
22.300000000000182	-0.0009829389568905764	3	
22.350000000000183	-0.0008201880740278381	3	
22.400000000000183	-0.0006462385167455617	3	
22.450000000000184	-0.0004625965489243553	3	
22.500000000000185	-0.00027086648342550783	3	
22.550000000000185	-7.273387550906005e-05	3	
22.600000000000186	0.00013005218466441868	3	
22.650000000000187	0.0003356961061261329	3	
22.700000000000188	0.0005423717034703975	3	
22.75000000000019	0.0007482375598815138	3	
22.80000000000019	0.0009514525663574134	3	
22.85000000000019	0.0011501919655753931	3	
22.90000000000019	0.0013426634435547975	3	
22.95000000000019	0.0015271231939443751	3	
23.000000000000192	0.0017018919075946688	3	
23.050000000000193	0.0018653703924009692	3	
23.100000000000193	0.002016054536358963	3	
23.150000000000194	0.002152549368220719	3	
23.200000000000195	0.0022735820217119514	3	
23.250000000000195	0.0023780135222680786	3	
23.300000000000196	0.002464849386702666	3	
23.350000000000197	0.00253324903874718	3	
23.400000000000198	0.0025825340270344177	3	
23.4500000000002	0.002612194932318805	3	
23.5000000000002	0.002621968205446183	1	
23.5500000000002	0.0026117265852398123	2	
23.6000000000002	0.0025814145858137284	3	
23.6500000000002	0.0025311446128358918	3	
23.700000000000202	0.0024612675239882443	3	
23.750000000000203	0.0023723699319183555	3	
23.800000000000203	0.0022652358024478755	3	
23.850000000000204	0.0021408061925319954	3	
23.900000000000205	0.002000154957049717	3	
23.950000000000205	0.001844482454920111	3	
24.000000000000206	0.001675117883971219	3	
24.050000000000207	0.0014935201583192337	3	
24.100000000000207	0.0013012719129168895	3	
24.150000000000208	0.0011000658802832206	3	
24.20000000000021	0.0008916860644249252	3	
24.25000000000021	0.0006779871858134635	3	
24.30000000000021	0.00046087486825468224	3	
24.35000000000021	0.00024228755811115155	3	
24.40000000000021	2.417990848669148e-05	3	
24.450000000000212	-0.00019149315759715176	3	
24.500000000000213	-0.00040279254537433403	3	
24.550000000000214	-0.0006078116924484248	3	
24.600000000000215	-0.000804693811978189	3	
24.650000000000215	-0.0009916492965264525	3	
24.700000000000216	-0.001166972737545006	3	
24.750000000000217	-0.001329059058806831	3	
24.800000000000217	-0.0014764184445106656	3	
24.850000000000218	-0.001607689921254914	3	
24.90000000000022	-0.0017216536036364185	3	
24.95000000000022	-0.0018172416862958136	3	
25.00000000000022	-0.0018935482372502642	3	
25.05000000000022	-0.0019498377427466652	3	
25.10000000000022	-0.001985552265370835	3	
25.150000000000222	-0.002000317052842057	3	
25.200000000000223	-0.001994014414681994	1	
25.250000000000224	-0.0019666308674505754	3	
25.300000000000225	-0.001918291264313557	3	
25.350000000000225	-0.0018493266884412828	3	
25.400000000000226	-0.0017602955669394171	3	
25.450000000000227	-0.001651969001670219	3	
25.500000000000227	-0.0015253011204864283	3	
25.550000000000228	-0.0013814018744860072	3	
25.60000000000023	-0.0012215206079066161	3	
25.65000000000023	-0.0010470390976561703	3	
25.70000000000023	-0.0008594681094028547	3	
25.75000000000023	-0.0006604416595175597	3	
25.80000000000023	-0.0004517060985669711	3	
25.850000000000232	-0.00023510435825436715	3	
25.900000000000233	-1.2557167346414124e-05	3	
25.950000000000234	0.00021395668314840453	3	
26.000000000000234	0.00044241962286875944	3	
26.050000000000235	0.0006707936179451819	3	
26.100000000000236	0.0008970378281465581	3	
26.150000000000237	0.0011191259909531222	3	
26.200000000000237	0.0013350637449151908	3	
26.250000000000238	0.0015429060436362365	3	
26.30000000000024	0.0017407745663277588	3	
26.35000000000024	0.0019268747738418494	3	
26.40000000000024	0.0020995125152895974	3	
26.45000000000024	0.0022571097968579115	3	
26.50000000000024	0.0023982193658125517	3	
26.550000000000242	0.002521537933183758	3	
26.600000000000243	0.002625917975122802	3	
26.650000000000244	0.002710378155038063	3	
26.700000000000244	0.002774112427174988	3	
26.750000000000245	0.0028164978025749196	3	
26.800000000000246	0.0028371006114427727	3	
26.850000000000247	0.0028357534185108717	1	
26.900000000000247	0.002812395040966162	3	
26.950000000000248	0.0027671123119954394	3	
27.00000000000025	0.0027002107958070563	3	
27.05000000000025	0.002612233535925019	3	
27.10000000000025	0.0025039422462029243	3	
27.15000000000025	0.0023762867710577485	3	
27.20000000000025	0.0022303804814814707	3	
27.250000000000252	0.002067486167403709	3	
27.300000000000253	0.0018890092842763647	3	
27.350000000000254	0.0016964938786499018	3	
27.400000000000254	0.001491616469272774	3	
27.450000000000255	0.001276174745054192	3	
27.500000000000256	0.0010520710146866559	3	
27.550000000000257	0.0008212921759368672	3	
27.600000000000257	0.0005858889405241689	3	
27.650000000000258	0.00034795583430255743	3	
27.70000000000026	0.0001096122254041767	3	
27.75000000000026	-0.0001270158923299653	3	
27.80000000000026	-0.0003598138051195303	3	
27.85000000000026	-0.0005866961583404002	3	
27.90000000000026	-0.0008056254011215901	3	
27.950000000000262	-0.001014630391627338	3	
28.000000000000263	-0.0012118246670175504	3	
28.050000000000264	-0.0013954239250568718	3	
28.100000000000264	-0.0015637625080819639	3	
28.150000000000265	-0.0017153086156718106	3	
28.200000000000266	-0.001848678091897556	3	
28.250000000000266	-0.001962646640997364	3	
28.300000000000267	-0.002056160693017976	3	
28.350000000000268	-0.0021283469038682755	3	
28.40000000000027	-0.002178520242349036	3	
28.45000000000027	-0.002206190536964336	3	
28.50000000000027	-0.0022111391911163454	1	
28.55000000000027	-0.0021932604721624097	3	
28.60000000000027	-0.002152602000879	3	
28.650000000000272	-0.002089434126516574	3	
28.700000000000273	-0.0020042712242882474	3	
28.750000000000274	-0.001897855576544182	3	
28.800000000000274	-0.0017711270021848453	3	
28.850000000000275	-0.001625195715557096	3	
28.900000000000276	-0.0014613260766333917	3	
28.950000000000276	-0.001280929961560119	3	
29.000000000000277	-0.0010855635014928044	3	
29.050000000000278	-0.00087692106689078	3	
29.10000000000028	-0.0006568236025632581	3	
29.15000000000028	-0.0004272016991807851	3	
29.20000000000028	-0.00019007560215718745	3	
29.25000000000028	5.2465727731851966e-05	3	
29.30000000000028	0.0002982853284784975	3	
29.350000000000282	0.0005452172514908869	3	
29.400000000000283	0.0007910844348780226	3	
29.450000000000284	0.0010337160617327238	3	
29.500000000000284	0.0012709652569184266	3	
29.550000000000285	0.0015007282534919611	3	
29.600000000000286	0.0017209642893230854	3	
29.650000000000286	0.0019297146789005102	3	
29.700000000000287	0.0021251206060970795	3	
29.750000000000288	0.0023054396791169487	3	
29.80000000000029	0.002469061257972739	3	
29.85000000000029	0.0026145206481612204	3	
29.90000000000029	0.0027405121195025585	3	
29.95000000000029	0.0028459006578390486	3	
30.00000000000029	0.0029297324770370115	3	
30.050000000000292	0.0029912439002207952	3	
30.100000000000293	0.003029868481138508	3	
30.150000000000293	0.003045242142293234	3	
30.200000000000294	0.003037272691153591	1	
30.250000000000295	0.0030059901977162627	3	
30.300000000000296	0.0029515860029790896	3	
30.350000000000296	0.0028744806575942633	3	
30.400000000000297	0.0027753388292014567	3	
30.450000000000298	0.0026550483957296337	3	
30.5000000000003	0.0025146893227992297	3	
30.5500000000003	0.002355509057282801	3	
30.6000000000003	0.002178908517465819	3	
30.6500000000003	0.001986435522396609	3	
30.7000000000003	0.0017797796160123403	3	
30.750000000000302	0.0015607632596221046	3	
30.800000000000303	0.0013313273821900838	3	
30.850000000000303	0.0010935125276470916	3	
30.900000000000304	0.000849437913651214	3	
30.950000000000305	0.0006012802839425243	3	
31.000000000000306	0.0003512535254279739	3	
31.050000000000306	0.00010158917647923337	3	
31.100000000000307	-0.00014548244769761772	3	
31.150000000000308	-0.0003877515219247867	3	
31.20000000000031	-0.0006230484456255684	3	
31.25000000000031	-0.0008492627006100582	3	
31.30000000000031	-0.0010643610272562908	3	
31.35000000000031	-0.0012664054998196362	3	
31.40000000000031	-0.0014535714802653076	3	
31.450000000000312	-0.0016241648829657762	3	
31.500000000000313	-0.0017766381159439943	3	
31.550000000000313	-0.0019096043230582306	3	
31.600000000000314	-0.0020218498487233824	3	
31.650000000000315	-0.0021123450075878963	3	
31.700000000000315	-0.0021802532869405877	3	
31.750000000000316	-0.0022249390224251177	3	
31.800000000000317	-0.0022459734485871558	3	
31.850000000000318	-0.002243208957794082	1	
31.90000000000032	-0.002216625806347482	3	
31.95000000000032	-0.0021663667591021764	3	
32.00000000000032	-0.002092804465854263	3	
32.05000000000032	-0.0019965626857468785	3	
32.100000000000314	-0.00187850097195672	3	
32.15000000000031	-0.0017396836347691516	3	
32.20000000000031	-0.001581350594000114	3	
32.250000000000306	-0.0014048989446692813	3	
32.3000000000003	-0.0012118745827183843	3	
32.3500000000003	-0.001003967913853116	3	
32.4000000000003	-0.0007830074169579155	3	
32.450000000000294	-0.0005509476164088916	3	
32.50000000000029	-0.0003098512528164986	3	
32.55000000000029	-6.18675465809558e-05	3	
32.600000000000286	0.00019079058555034815	3	
32.65000000000028	0.00044586866799491663	3	
32.70000000000028	0.0007010911049620421	3	
32.75000000000028	0.0009541801387204803	3	
